Repeat,Generation,X1,X2,F(x)
69,30,5.4686808575570307056068486417643725872039794921875,-1.4265659571221487311731834779493510723114013671875,186.28086943846801659674383699893951416015625,
69,40,5.4686808575570307056068486417643725872039794921875,-1.4259555962462808764712463016621768474578857421875,186.28408171193888165362295694649219512939453125,
69,50,5.4686808575570307056068486417643725872039794921875,-1.4259555962462808764712463016621768474578857421875,186.28408171193888165362295694649219512939453125,
Repeat,Generation,X1,X2,F(x)
70,0,-0.2351415274280928002781365648843348026275634765625,5.5037766079194323509682362782768905162811279296875,119.907389951044848430683487094938755035400390625,
70,10,4.870832379644465248702545068226754665374755859375,5.5236133363851376287811945076100528240203857421875,182.72300494217279265285469591617584228515625,
70,20,4.864423590447852774332204717211425304412841796875,5.4860761425192645646120581659488379955291748046875,186.6134870429287957449560053646564483642578125,
70,30,4.857709620813306372610895778052508831024169921875,5.4811932555123217269965607556514441967010498046875,186.72445637497315829023136757314205169677734375,
70,40,4.858319981689174227312832954339683055877685546875,5.4827191577019913637514036963693797588348388671875,186.730700987129154100330197252333164215087890625,
70,50,4.858319981689174227312832954339683055877685546875,5.4827191577019913637514036963693797588348388671875,186.730700987129154100330197252333164215087890625,
Repeat,Generation,X1,X2,F(x)
71,0,-1.5205615320057983552715086261741816997528076171875,-7.007400625619897738260988262481987476348876953125,155.423876893229845563837443478405475616455078125,
71,10,-1.4256504158083469491202777135185897350311279296875,-7.081864652475776011897323769517242908477783203125,186.724319073678003633176558651030063629150390625,
71,20,-1.4256504158083469491202777135185897350311279296875,-7.084306095979247430705072474665939807891845703125,186.7288605461944825947284698486328125,
71,30,-1.4256504158083469491202777135185897350311279296875,-7.084000915541313503354103886522352695465087890625,186.72973346517079562545404769480228424072265625,
71,40,-1.4250400549324790944183405372314155101776123046875,-7.084000915541313503354103886522352695465087890625,186.73035020390733507156255654990673065185546875,
71,50,-1.4250400549324790944183405372314155101776123046875,-7.084000915541313503354103886522352695465087890625,186.73035020390733507156255654990673065185546875,
Repeat,Generation,X1,X2,F(x)
72,0,4.942549782558938176180163281969726085662841796875,9.559624628061339279838648508302867412567138671875,42.32324436267628442465138505212962627410888671875,
72,10,4.879377431906615214529665536247193813323974609375,5.3994048981460291969369791331700980663299560546875,170.43178744682154501788318157196044921875,
72,20,4.863508049134050992279298952780663967132568359375,-0.7542534523537032242757049971260130405426025390625,182.027885403923534113346249796450138092041015625,
72,30,4.864728770885786701683173305355012416839599609375,5.4799725337605860175926864030770957469940185546875,186.6084875358874342055059969425201416015625,
72,40,4.858625162127108154663801542483270168304443359375,5.4827191577019913637514036963693797588348388671875,186.73010952383032190482481382787227630615234375,
72,50,4.858625162127108154663801542483270168304443359375,5.4827191577019913637514036963693797588348388671875,186.73010952383032190482481382787227630615234375,
Repeat,Generation,X1,X2,F(x)
73,0,5.5272755016403447569928175653330981731414794921875,6.1937895780880438678650534711778163909912109375,101.627737108817797206938848830759525299072265625,
73,10,5.4726482032501717611694402876310050487518310546875,-7.72152285038529040406274361885152757167816162109375,186.09562772458190238467068411409854888916015625,
73,20,5.4854657816433967099101209896616637706756591796875,-7.70504310673685832711043985909782350063323974609375,186.69100479721640795105486176908016204833984375,
73,30,5.4854657816433967099101209896616637706756591796875,-7.70656900892652796386528279981575906276702880859375,186.708860245014335532687255181372165679931640625,
73,40,5.4848554207675288552081838133744895458221435546875,-7.70840009155413152797109432867728173732757568359375,186.72213222588908365651150234043598175048828125,
73,50,5.4848554207675288552081838133744895458221435546875,-7.70840009155413152797109432867728173732757568359375,186.72213222588908365651150234043598175048828125,
Repeat,Generation,X1,X2,F(x)
74,0,8.497901884489206025818930356763303279876708984375,-7.6711680781261915029745068750344216823577880859375,31.964657479175823340256101801060140132904052734375,
74,10,-1.4168001831082630559421886573545634746551513671875,-7.066605630579079644348894362337887287139892578125,185.9401699337058744276873767375946044921875,
74,20,-1.4235141527428094576634975965134799480438232421875,-7.085526817730983140108946827240288257598876953125,186.715809547674354007540387101471424102783203125,
74,30,-1.4241245136186773123654347728006541728973388671875,-7.085221637293049212757978239096701145172119140625,186.72205635090546138599165715277194976806640625,
74,40,-1.4241245136186773123654347728006541728973388671875,-7.085221637293049212757978239096701145172119140625,186.72205635090546138599165715277194976806640625,
74,50,-1.4241245136186773123654347728006541728973388671875,-7.084611276417181358056041062809526920318603515625,186.72586116027827074503875337541103363037109375,
Repeat,Generation,X1,X2,F(x)
75,0,-7.12153810940718745570165992830879986286163330078125,4.819562066071565453739822260104119777679443359375,180.185022384971006204068544320762157440185546875,
75,10,-0.792401007095445919503617915324866771697998046875,-1.4183260852979326926970315980724990367889404296875,186.48449478393422396038658916950225830078125,
75,20,-7.083390554665445648652166710235178470611572265625,-1.4207675288014041115047803032211959362030029296875,186.686499203908880417657201178371906280517578125,
75,30,-7.082475013351643866599260945804417133331298828125,-1.4253452353704130217693091253750026226043701171875,186.728448883612287545474828220903873443603515625,
75,40,-0.800335698481728030628801207058131694793701171875,-1.4250400549324790944183405372314155101776123046875,186.7308901573109096716507337987422943115234375,
75,50,-0.800335698481728030628801207058131694793701171875,-1.4250400549324790944183405372314155101776123046875,186.7308901573109096716507337987422943115234375,
Repeat,Generation,X1,X2,F(x)
76,0,5.6548409246967263896976874093525111675262451171875,-7.4938582436865797120617571636103093624114990234375,57.67715421881263893055802327580749988555908203125,
76,10,-0.832990005340658257182440138421952724456787109375,-1.4409094377050433166687071206979453563690185546875,183.7973770682693839262356050312519073486328125,
76,20,-7.083695735103379576003135298378765583038330078125,-1.4259555962462808764712463016621768474578857421875,186.729235349255390019607148133218288421630859375,
76,30,-7.083695735103379576003135298378765583038330078125,-1.4259555962462808764712463016621768474578857421875,186.729235349255390019607148133218288421630859375,
76,40,-7.083390554665445648652166710235178470611572265625,-1.4259555962462808764712463016621768474578857421875,186.72928490231453224623692221939563751220703125,
76,50,-7.083390554665445648652166710235178470611572265625,-1.4259555962462808764712463016621768474578857421875,186.72928490231453224623692221939563751220703125,
Repeat,Generation,X1,X2,F(x)
77,0,-7.5066758220798046608024378656409680843353271484375,-0.7191577019913015789143173606134951114654541015625,88.338898427316195238745422102510929107666015625,
77,10,-7.6049439230945292678143232478760182857513427734375,-0.813153276874952979369481909088790416717529296875,161.384724073121930132401757873594760894775390625,
77,20,-7.70443274586099047240850268281064927577972412109375,-0.800030518043794103277832618914544582366943359375,186.695577474393616057568578980863094329833984375,
77,30,-7.70504310673685832711043985909782350063323974609375,-0.798809796292058393873958266340196132659912109375,186.700907966632513534932513721287250518798828125,
77,40,-7.70504310673685832711043985909782350063323974609375,-0.800030518043794103277832618914544582366943359375,186.705766940146958177138003520667552947998046875,
77,50,-7.70504310673685832711043985909782350063323974609375,-0.800335698481728030628801207058131694793701171875,186.70595303009258714155294001102447509765625,
Repeat,Generation,X1,X2,F(x)
78,0,-7.6507209887846183704596114694140851497650146484375,-8.19821469443808581445409799925982952117919921875,63.8421432540640836350576137192547321319580078125,
78,10,5.4757000076295110346791261690668761730194091796875,-7.71053635461966901942787444568239152431488037109375,186.60588636669973539028433151543140411376953125,
78,20,5.4854657816433967099101209896616637706756591796875,-7.70626382848859403651431421167217195034027099609375,186.70615914062000229023396968841552734375,
78,30,5.4842450598916610005062466370873153209686279296875,-7.70717936980239581856721997610293328762054443359375,186.723696047151832999588805250823497772216796875,
78,40,5.4836346990157931458043094608001410961151123046875,-7.70748455024032974591818856424652040004730224609375,186.727994251517202428658492863178253173828125,
78,50,5.4836346990157931458043094608001410961151123046875,-7.70809491111619760062012574053369462490081787109375,186.72948548718767369791748933494091033935546875,
Repeat,Generation,X1,X2,F(x)
79,0,-7.87258716716258533097061445005238056182861328125,-7.2780956740672930749269653460942208766937255859375,75.7031840020128328205828438512980937957763671875,
79,10,-7.72976272220950644253889549872837960720062255859375,-7.102006561379415217061250586993992328643798828125,184.913374072098264377927989698946475982666015625,
79,20,-7.72121766994735647671177503070794045925140380859375,-7.080643930724040302493449416942894458770751953125,186.326427247006250809135963208973407745361328125,
79,30,-7.70168612191958512624978538951836526393890380859375,-7.080643930724040302493449416942894458770751953125,186.610249852171790507782134227454662322998046875,
79,40,-7.70656900892652796386528279981575906276702880859375,-7.082475013351643866599260945804417133331298828125,186.721460066358503127048606984317302703857421875,
79,50,-7.70717936980239581856721997610293328762054443359375,-7.083390554665445648652166710235178470611572265625,186.72787906337663343947497196495532989501953125,
Repeat,Generation,X1,X2,F(x)
80,0,-6.949416342412451541576956515200436115264892578125,-1.5214770733196001373244143906049430370330810546875,132.957701597292043516063131392002105712890625,
80,10,-7.105058365758754490570936468429863452911376953125,-1.4442664225223165175293615902774035930633544921875,184.8591379960863605447229929268360137939453125,
80,20,-7.077286945906767101632794947363436222076416015625,-1.4283970397497522952789950068108737468719482421875,186.6206490618270663617295213043689727783203125,
80,30,-7.080033569848172447791512240655720233917236328125,-1.4238193331807433850144661846570670604705810546875,186.700275887066226232491317205131053924560546875,
80,40,-7.080033569848172447791512240655720233917236328125,-1.4244296940566112397164033609442412853240966796875,186.703133057415385565036558546125888824462890625,
80,50,-7.080033569848172447791512240655720233917236328125,-1.4247348744945451670673719490878283977508544921875,186.703910064351674691351945511996746063232421875,
Repeat,Generation,X1,X2,F(x)
81,0,-0.7438773174639496943427730002440512180328369140625,-1.4348058289463647696493353578262031078338623046875,179.590681252943767276519793085753917694091796875,
81,10,-0.7731746395056067200357574620284140110015869140625,-1.4256504158083469491202777135185897350311279296875,185.11096397150271286591305397450923919677734375,
81,20,-0.7783627069504834850022234604693949222564697265625,-1.4345006485084308422983667696826159954071044921875,185.467021944462061355807236395776271820068359375,
81,30,-0.7804989700160209764590035774745047092437744140625,-1.4247348744945451670673719490878283977508544921875,185.86554634931411555953673087060451507568359375,
81,40,-0.7804989700160209764590035774745047092437744140625,-1.4250400549324790944183405372314155101776123046875,185.865887588325705337410909123718738555908203125,
81,50,-0.7811093308918888311609407537616789340972900390625,-1.4250400549324790944183405372314155101776123046875,185.91822036663171502368641085922718048095703125,
Repeat,Generation,X1,X2,F(x)
82,0,4.924849317158770389823985169641673564910888671875,0.24673838406958026325810351409018039703369140625,38.1542355817046399124592426232993602752685546875,
82,10,-7.19508659494926394728508967091329395771026611328125,-7.6842908369573503790661561652086675167083740234375,158.43579118293752117097028531134128570556640625,
82,20,-7.038223849851224400708815664984285831451416015625,-7.6916151674677646354894022806547582149505615234375,181.61383502982613435960956849157810211181640625,
82,30,-7.081559472037842084546355181373655796051025390625,-7.6949721522850378363500567502342164516448974609375,186.306203972604890850561787374317646026611328125,
82,40,-7.085831998168917067459915415383875370025634765625,-7.71541924162661185704337185597978532314300537109375,186.60155542626699798347544856369495391845703125,
82,50,-7.081559472037842084546355181373655796051025390625,-7.71511406118867792969240326783619821071624755859375,186.6149915660890883373213000595569610595703125,
Repeat,Generation,X1,X2,F(x)
83,0,-0.3883421072709243304643678129650652408599853515625,5.6411078049896996589041009428910911083221435546875,38.38567933927584618913897429592907428741455078125,
83,10,-1.403982604715036330844668555073440074920654296875,5.4876020447089342013669011066667735576629638671875,185.633936397875771717735915444791316986083984375,
83,20,-1.403982604715036330844668555073440074920654296875,5.4876020447089342013669011066667735576629638671875,185.633936397875771717735915444791316986083984375,
83,30,-1.406118867780573822301448672078549861907958984375,5.4872968642710002740159325185231864452362060546875,185.84139323584298608693643473088741302490234375,
83,40,-1.406118867780573822301448672078549861907958984375,5.4842450598916610005062466370873153209686279296875,185.880392954155496454404783435165882110595703125,
83,50,-1.406118867780573822301448672078549861907958984375,5.4836346990157931458043094608001410961151123046875,185.8832808144006776274181902408599853515625,
Repeat,Generation,X1,X2,F(x)
84,0,5.7534142061493849240605413797311484813690185546875,4.698710612649730222756261355243623256683349609375,40.3131506338798999422579072415828704833984375,
84,10,5.4641031509880217953423198196105659008026123046875,4.737773708705272923680240637622773647308349609375,154.698429727210765349809662438929080963134765625,
84,20,5.4659342336156253594481313484720885753631591796875,4.851300831616693898240555427037179470062255859375,185.99062037802150371135212481021881103515625,
84,30,5.4683756771190967782558800536207854747772216796875,4.858930342565042082014770130626857280731201171875,186.2645210365617458592168986797332763671875,
84,40,5.4686808575570307056068486417643725872039794921875,4.858625162127108154663801542483270168304443359375,186.28492116153296365155256353318691253662109375,
84,50,5.4686808575570307056068486417643725872039794921875,4.858625162127108154663801542483270168304443359375,186.28492116153296365155256353318691253662109375,
Repeat,Generation,X1,X2,F(x)
85,0,-0.885481040665293761549037299118936061859130859375,4.6392004272526126129605472669936716556549072265625,85.86993336956447819829918444156646728515625,
85,10,-7.78408484016174551101130418828688561916351318359375,-0.837262531471733240096000372432172298431396484375,171.0217906813558101930539123713970184326171875,
85,20,-7.73556115053025106220729867345653474330902099609375,-0.797894254978256611821052501909434795379638671875,185.004951574177340489768539555370807647705078125,
85,30,-7.70748455024032974591818856424652040004730224609375,-0.782024872205692389570685918442904949188232421875,185.992095288703382038875133730471134185791015625,
85,40,-7.70748455024032974591818856424652040004730224609375,-0.801251239795529812681706971488893032073974609375,186.72739388951191585874767042696475982666015625,
85,50,-7.70748455024032974591818856424652040004730224609375,-0.800030518043794103277832618914544582366943359375,186.729119390632575914423796348273754119873046875,
Repeat,Generation,X1,X2,F(x)
86,0,-1.913939116502632487026858143508434295654296875,4.940108339055466757372414576821029186248779296875,60.70155957891244469237790326587855815887451171875,
86,10,-7.6559090562294951354260774678550660610198974609375,-0.7783627069504834850022234604693949222564697265625,179.24747712774893670939491130411624908447265625,
86,20,-7.71480888075074400234143467969261109828948974609375,-0.7801937895780870491080349893309175968170166015625,185.741477413302987997667514719069004058837890625,
86,30,-7.70962081330586723737496868125163018703460693359375,-0.7804989700160209764590035774745047092437744140625,185.861943868538872948192874900996685028076171875,
86,40,-7.70931563286793331002400009310804307460784912109375,-0.799114976729992321224926854483783245086669921875,186.725355905331838357597007416188716888427734375,
86,50,-7.70809491111619760062012574053369462490081787109375,-0.800946059357595885330738383345305919647216796875,186.72993404544894247010233812034130096435546875,
Repeat,Generation,X1,X2,F(x)
87,0,-7.12489509422446065656231439788825809955596923828125,7.056839856565193969117899541743099689483642578125,50.9474862505456798089653602801263332366943359375,
87,10,-0.802471961547265522085581324063241481781005859375,4.857099259937438517908958601765334606170654296875,186.71854611128952683429815806448459625244140625,
87,20,-0.801251239795529812681706971488893032073974609375,4.858319981689174227312832954339683055877685546875,186.7288353810228045404073782265186309814453125,
87,30,-0.800946059357595885330738383345305919647216796875,4.857709620813306372610895778052508831024169921875,186.729764632951884095746208913624286651611328125,
87,40,-0.800946059357595885330738383345305919647216796875,4.858319981689174227312832954339683055877685546875,186.729884305804574751164182089269161224365234375,
87,50,-0.800946059357595885330738383345305919647216796875,4.858319981689174227312832954339683055877685546875,186.729884305804574751164182089269161224365234375,
Repeat,Generation,X1,X2,F(x)
88,0,-0.984969863431754077964797033928334712982177734375,4.724345769436180120237622759304940700531005859375,91.74588754627302478183992207050323486328125,
88,10,-7.19600213626306572933799543534405529499053955078125,4.802166781109331594734612735919654369354248046875,153.0998231494444326017401181161403656005859375,
88,20,-7.18867780575265147291474931989796459674835205078125,4.849164568551156406783775310032069683074951171875,162.40222398214109489344991743564605712890625,
88,30,-7.077592126344701028983763535507023334503173828125,4.865949492637522411087047657929360866546630859375,186.508233862996831931013730354607105255126953125,
88,40,-7.081254291599908157195386593230068683624267578125,4.856794079499504590557990013621747493743896484375,186.715989292319818559917621314525604248046875,
88,50,-7.083390554665445648652166710235178470611572265625,4.858014801251240299961864366196095943450927734375,186.73087504494986887948471121490001678466796875,
Repeat,Generation,X1,X2,F(x)
89,0,-6.948195620660715832173082162626087665557861328125,-6.3393606469825289906339094159193336963653564453125,72.618260650071732698052073828876018524169921875,
89,10,-0.823834592202640436653382494114339351654052734375,4.849164568551156406783775310032069683074951171875,185.324056491160973791920696385204792022705078125,
89,20,-0.801556420233463740032675559632480144500732421875,4.854657816433967099101209896616637706756591796875,186.70063702043734110702644102275371551513671875,
89,30,-0.800640878919661957979769795201718807220458984375,4.857404440375372445259927189908921718597412109375,186.72969092903957744056242518126964569091796875,
89,40,-0.800640878919661957979769795201718807220458984375,4.857709620813306372610895778052508831024169921875,186.730401824790504861084627918899059295654296875,
89,50,-0.800640878919661957979769795201718807220458984375,4.858014801251240299961864366196095943450927734375,186.7306787213618690657312981784343719482421875,
Repeat,Generation,X1,X2,F(x)
90,0,-1.954222934309910897354711778461933135986328125,-1.6304264896620122016202003578655421733856201171875,41.697178587040724551115999929606914520263671875,
90,10,-0.800640878919661957979769795201718807220458984375,-1.4958419165331502398430529865436255931854248046875,175.461256506943556132682715542614459991455078125,
90,20,-0.800640878919661957979769795201718807220458984375,-1.4396887159533076072648327681235969066619873046875,186.238995211084471748108626343309879302978515625,
90,30,-0.800335698481728030628801207058131694793701171875,-1.4152742809185934191873457166366279125213623046875,186.50396883893853328117984347045421600341796875,
90,40,-0.800030518043794103277832618914544582366943359375,-1.4250400549324790944183405372314155101776123046875,186.730704042510438966928631998598575592041015625,
90,50,-0.800335698481728030628801207058131694793701171875,-1.4250400549324790944183405372314155101776123046875,186.7308901573109096716507337987422943115234375,
Repeat,Generation,X1,X2,F(x)
91,0,-7.91683833066300479686105973087251186370849609375,-7.065995269703211789646957186050713062286376953125,100.88248895750854217112646438181400299072265625,
91,10,-0.785687037460899517782308976165950298309326171875,-7.6922255283436324901913394569419324398040771484375,185.65462126647656759814708493649959564208984375,
91,20,-0.803997863736935158840424264781177043914794921875,-7.6943617914091699816481195739470422267913818359375,186.24571205164875209447927772998809814453125,
91,30,-0.801556420233463740032675559632480144500732421875,-7.6943617914091699816481195739470422267913818359375,186.27216308800444721782696433365345001220703125,
91,40,-0.801556420233463740032675559632480144500732421875,-7.71175707637140472883174879825673997402191162109375,186.699932036696026216304744593799114227294921875,
91,50,-0.801251239795529812681706971488893032073974609375,-7.70901045242999938267303150496445596218109130859375,186.72786563217033517503296025097370147705078125,
Repeat,Generation,X1,X2,F(x)
92,0,4.931563286793316791545294108800590038299560546875,5.4073395895323113080621624249033629894256591796875,162.309491178606805306117166765034198760986328125,
92,10,4.867475394827192047841890598647296428680419921875,5.4631876096742200132894140551798045635223388671875,185.66736355478343512004357762634754180908203125,
92,20,4.857099259937438517908958601765334606170654296875,5.4818036163881895816984979319386184215545654296875,186.726286067595225404147640801966190338134765625,
92,30,4.856794079499504590557990013621747493743896484375,5.4824139772640574364004351082257926464080810546875,186.726745641458791169497999362647533416748046875,
92,40,4.858319981689174227312832954339683055877685546875,5.4827191577019913637514036963693797588348388671875,186.730700987129154100330197252333164215087890625,
92,50,4.858319981689174227312832954339683055877685546875,5.4827191577019913637514036963693797588348388671875,186.730700987129154100330197252333164215087890625,
Repeat,Generation,X1,X2,F(x)
93,0,-1.5684748607614249493735769647173583507537841796875,4.3181506065461210397415925399400293827056884765625,58.83672278573047975669396691955626010894775390625,
93,10,-1.392385748073547091507862205617129802703857421875,-0.7597467002365139165931395837105810642242431640625,180.659836771447970704684848897159099578857421875,
93,20,-1.4265659571221487311731834779493510723114013671875,-0.793011367971313774205555091612040996551513671875,186.60816056967308895764290355145931243896484375,
93,30,-1.4216830701152058935576860676519572734832763671875,-0.800030518043794103277832618914544582366943359375,186.703027919295067249549902044236660003662109375,
93,40,-1.4241245136186773123654347728006541728973388671875,-0.799725337605860175926864030770957469940185546875,186.7277748937375463356147520244121551513671875,
93,50,-1.4256504158083469491202777135185897350311279296875,-0.800030518043794103277832618914544582366943359375,186.73008730260522725075134076178073883056640625,
Repeat,Generation,X1,X2,F(x)
94,0,-1.967650873579003700797329656779766082763671875,-7.6098268101014721054298206581734120845794677734375,67.69474134006259191664867103099822998046875,
94,10,4.888227664606699107707754592411220073699951171875,-7.13923857480735524205783804063685238361358642578125,177.8052884237894204488839022815227508544921875,
94,20,4.869001297016861684596733539365231990814208984375,-7.068741893644617135805674479342997074127197265625,185.971164199147068529782700352370738983154296875,
94,30,4.854047455558099244399272720329463481903076171875,-7.086442359044784922161852591671049594879150390625,186.674436664697395826806314289569854736328125,
94,40,4.856183718623636735856052837334573268890380859375,-7.086137178606850994810884003527462482452392578125,186.707436829756687757253530435264110565185546875,
94,50,4.856488899061570663207021425478160381317138671875,-7.081864652475776011897323769517242908477783203125,186.719226795796203077770769596099853515625,
Repeat,Generation,X1,X2,F(x)
95,0,-1.4216830701152058935576860676519572734832763671875,4.3733882658121618902669069939292967319488525390625,65.120130621299296080906060524284839630126953125,
95,10,-1.4341954680704969149473981815390288829803466796875,-7.078507667658502811036669299937784671783447265625,186.484743976860073644274962134659290313720703125,
95,20,-1.4293125810635540773319007712416350841522216796875,-7.079423208972304593089575064368546009063720703125,186.6533461931634292341186664998531341552734375,
95,30,-1.4262607766842148038222148898057639598846435546875,-7.079728389410238520440543652512133121490478515625,186.696398320836664197486243210732936859130859375,
95,40,-1.4268711375600826585241520660929381847381591796875,-7.080033569848172447791512240655720233917236328125,186.69719745511150676975375972688198089599609375,
95,50,-1.4268711375600826585241520660929381847381591796875,-7.084916456855115285407009650953114032745361328125,186.7194398726823010292719118297100067138671875,
Repeat,Generation,X1,X2,F(x)
96,0,-0.897688258182650855587780824862420558929443359375,-6.5529869535362781363119211164303123950958251953125,100.265528866516973494071862660348415374755859375,
96,10,-0.798504615854124466522989678196609020233154296875,-1.4836346990157931458043094608001410961151123046875,178.951052354230938590262667275965213775634765625,
96,20,-0.802471961547265522085581324063241481781005859375,-1.4256504158083469491202777135185897350311279296875,186.72004778018327897370909340679645538330078125,
96,30,-0.801251239795529812681706971488893032073974609375,-1.4256504158083469491202777135185897350311279296875,186.728361792540425767583656124770641326904296875,
96,40,-0.800946059357595885330738383345305919647216796875,-1.4256504158083469491202777135185897350311279296875,186.7294107146618671322357840836048126220703125,
96,50,-0.800946059357595885330738383345305919647216796875,-1.4250400549324790944183405372314155101776123046875,186.730027452332393522738129831850528717041015625,
Repeat,Generation,X1,X2,F(x)
97,0,4.855268177309834953803147072903811931610107421875,5.4882124055848020560688382829539477825164794921875,186.649649771569983158769900910556316375732421875,
97,10,4.855268177309834953803147072903811931610107421875,5.4869916838330663466649639303795993328094482421875,186.67517974670454350416548550128936767578125,
97,20,4.857709620813306372610895778052508831024169921875,5.4833295185778592184533408726565539836883544921875,186.73014937991183614940382540225982666015625,
97,30,4.857709620813306372610895778052508831024169921875,5.4830243381399252911023722845129668712615966796875,186.7305711445181941599003039300441741943359375,
97,40,4.857709620813306372610895778052508831024169921875,5.4830243381399252911023722845129668712615966796875,186.7305711445181941599003039300441741943359375,
97,50,4.858319981689174227312832954339683055877685546875,5.4830243381399252911023722845129668712615966796875,186.730690817887762023019604384899139404296875,
Repeat,Generation,X1,X2,F(x)
98,0,-1.377126726176850723959432798437774181365966796875,5.4833295185778592184533408726565539836883544921875,181.31239364415461068347212858498096466064453125,
98,10,-1.4259555962462808764712463016621768474578857421875,5.4897383077744716928236812236718833446502685546875,186.6250086200006990111432969570159912109375,
98,20,-1.4259555962462808764712463016621768474578857421875,5.4885175860227359834198068710975348949432373046875,186.658750216309300640205037780106067657470703125,
98,30,-1.4268711375600826585241520660929381847381591796875,5.4808880750743877996455921675078570842742919921875,186.715202615203679670230485498905181884765625,
98,40,-1.4259555962462808764712463016621768474578857421875,5.4827191577019913637514036963693797588348388671875,186.72926806809863364833290688693523406982421875,
98,50,-1.4259555962462808764712463016621768474578857421875,5.4827191577019913637514036963693797588348388671875,186.72926806809863364833290688693523406982421875,
Repeat,Generation,X1,X2,F(x)
99,0,-6.6262302586404207005443822708912193775177001953125,-0.6877241168841070617645527818240225315093994140625,69.7387700826249243846177705563604831695556640625,
99,10,-1.4283970397497522952789950068108737468719482421875,-0.7704280155642013738770401687361299991607666015625,184.744229951556235391763038933277130126953125,
99,20,-1.4271763179980165858751206542365252971649169921875,-0.814679179064622616124324849806725978851318359375,186.26488401525466542807407677173614501953125,
99,30,-1.4259555962462808764712463016621768474578857421875,-0.800030518043794103277832618914544582366943359375,186.72912797750842628374812193214893341064453125,
99,40,-1.4259555962462808764712463016621768474578857421875,-0.800335698481728030628801207058131694793701171875,186.7293140907380575299612246453762054443359375,
99,50,-1.4259555962462808764712463016621768474578857421875,-0.800335698481728030628801207058131694793701171875,186.7293140907380575299612246453762054443359375,
